Lemma,poscode,surface
"Audax Electronics Ltda",3,
"Theron Marketing Ltda",3,
"So Calcinhas Moda Intima Ltda - Epp",3,
"Cifarma Cientifica Farmaceutica Ltda",3,
"Tratortec Implementos Rodoviarios Ltda - Epp",3,
"Saba Kimonos Industria E Comercio Ltda - Me",3,
"Termo Eletro Industria Eireli - Epp",3,
"Df Odontologica Industria E Comercio Ltda - Epp",3,
"Industria E Comercio De Pecas Plasticas Ltda",3,
"Industria Mecanica Sao Carlos Ltda",3,
"Pertron Comercial Eletro Eletronica Ltda - Epp",3,
"Esquadro Ltda - Me",3,
"Polycrom Quimica Do Brasil Ltda",3,
"Raj Tecnologia Quimica Ltda - Me",3,
"Copa Industrial Ltda",3,
"Loefer Do Brasil Industria E Comercio Ltda - Me",3,
"Guarulhos Textil Ltda - Epp",3,
"Modulo K Estruturas De Eventos E Servicos Ltda  - Me",3,
"Cade Do Brasil Ltda",3,
"Beleza Da Cor 228 Comercio De Cosmeticos Ltda - Me",3,
"Massari Comercio De Cosmeticos E Descartaveis Ltda - Me",3,
"Socage Do Brasil Industria E Comercio De Equipamentos L",3,
"Andressa Nunes Da Silva Fructuoso - Me",3,
"Armazens Gerais Allegretti Ltda - Epp",3,
"Metissa Textil Ltda",3,
"Duche Chemie Produtos Para Industria Plastica E De Borr",3,
"Cardoservice Industriae Comercio De Guarnicoes De Carda",3,
"Startech - Acionamentos Pneumaticos Ltda - Epp",3,
"Marcelo Luiz De Castro",3,
"Seed Pelleting Equipamentos, Investimentos E Servicos L",3,
"Rax Service Ltda.",3,
"Rgt Madeiras Ltda",3,
"Transbiaga - Transportes Usabiaga Do Brasil Sa",3,
"Sodecia Minas Gerais Industria De Componentes Automotiv",3,
"B. Sordi Comercio De Maquinas E Equipamentos Ltda - Epp",3,
"Dismat - Industria De Brinquedos Ltda",3,
"Greville Containers - Comercio - Locacao - Importacao -",3,
"F. Bertani Importacao, Exportacao E Comercio Ltda - Epp",3,
"D.d. Williamson Do Brasil Ltda",3,
"Abim Comercio Exterior & Logistica Limitada - Epp",3,
"Sf Industria Plastica Eireli - Epp",3,
"Tractorcomponents Pecas Para Tratores E Maquinas Agrico",3,
"Fotoptica Ltda",3,
"Clima Plus Equipamentos Industriais - Eireli - Me",3,
"Zt Brazil Comercio, Importacao E Exportacao Ltda",3,
"Inbramed-indust. Brasileira De Equiptos. Medicos Ltda -",3,
"Delcio Johann - Me",3,
"Texnord Importacao E Exportacao Ltda",3,
"Mega Light Industria E Comercio Ltda",3,
"Probrasi - Industria E Comercio De Maquinas Industriais",3,
"Inovafix Comercio, Importacao E Exportacao Ltda - Me",3,
"Anderson Buttke - Me",3,
"Welcon Industria Metalurgica Ltda",3,
"Fundipress Fundicao Sob Pressao Ltda",3,
"Dubar Industria E Comercio De Bebidas Ltda",3,
"Suprivias Industria E Comercio De Materiais Para Demarc",3,
"Luciano Longino Da Silva - Me",3,
"Giobert Do Brasil Sistemas Automotivos Ltda",3,
"Lasenor Brasil Comercio Agricola Ltda",3,
"Jasmine Comercio De Produtos Alimenticios Ltda",3,
"Kilt Comercio Ltda - Me",3,
"Securityservice Industria E Comercio De Equipamentos El",3,
"Viti Comercio De Parafusos E Ferragens Ltda - Epp",3,
"Qualitylabor Industria De Aparelhos De Medicao Ltda - M",3,
"Biocarbo Industria E Comercio Ltda - Epp",3,
"Rokel Comercio De Pecas E Servicos Ltda - Epp",3,
"Incotep Ind E Com De Tubos Especiais De Precisao Ltda",3,
"Romulo Rodrigues Soares 20812957687",3,
"Thk Brasil Industria E Comercio Ltda",3,
"Margil Marmores E Granitos Independencia Ltda - Epp",3,
"Edreaza Industria De Autopecas Ltda - Epp",3,
"B & T Comercio E Representacoes De Cosmeticos - Importa",3,
"Melco Elevadores Do Brasil S.a.",3,
"Plumel Industria E Comercio Eireli - Epp",3,
"Hitachi Data Systems Do Brasil Ltda.",3,
"J C Garrido Limpias Imp Exp - Me",3,
"Leonardo Anthony Valcic",3,
"Nutribarrasul Alimentos Pet Ltda",3,
"Brisa Embalagens Ltda",3,
"Fitoway Laboratorio Nutricional Ltda",3,
"Natureza Espiritual Industria De Aromatizantes Ltda - M",3,
"Midana Danfa",3,
"Capital Gold Importacao Comercio E Representacao Ltda",3,
"Nelson Importacao E Exportacao Ltda",3,
"Khamar Importacao E Exportacao De Objetos Decorativos E",3,
"Fobras Comercial Ltda",3,
"Cafe Automatic Ltda",3,
"Clelia Maria Erwenne Araujo Pinto",3,
"Santos Mayorga Llamoca - Epp",3,
"Tailwind Comercio, Importacoes, Exportacoes E Servicos",3,
"R Fernandes & Cia",3,
"J D S Recuperacao De Materiais Reciclados - Eireli",3,
"Aluizio Merlin Ribeiro",3,
"Circuitronix Eletro Eletronica Ltda",3,
"Br Protecao Comercio, Importacao E Exportacao Ltda - Me",3,
"Casa Da Polonia - Comercio E Importacao De Cristais Ltd",3,
"Gamma Comercio Importacao & Exportacao Eireli",3,
"Franmar Eletronica Do Brasil Ltda - Epp",3,
"Sfera Comercial E Importadora Ltda",3,
"Pharmatura-industria De Cosmeticos Ltda - Epp",3,
"Refrigerantes Arco Iris Ltda",3,
"Soares De Paula E Gomes Soares Ltda. - Me",3,
"Xsb Esportes Ltda",3,
"Maria Pereira Freires",3,
"Transformadores Uniao Industria E Comercio Ltda",3,
"Gazzola Madeiras Ltda - Epp",3,
"Comercio, Exportacao E Importacao D Arcanjo Ltda - Epp",3,
"E Marcenaria Ind-stria De M-veis Ltda  - Me",3,
"Anfer Industria E Comercio De Etiquetas Adesivas Ltda",3,
"Ruralweb Telecomunicacoes Ltda.",3,
"Perx Comercial Ltda - Me",3,
"Setreal Telecom Ltda. - Me",3,
"Mediterraneo Do Brasil Ltda - Epp",3,
"Assahi Maquinas E Equipamentos Ltda",3,
"Mimaki Brasil Comercio E Importacao Ltda.",3,
"Gralha Azul Avicola Ltda",3,
"Start Producoes Artisticas Ltda - Me",3,
"Feutrox Comercial Ltda - Me",3,
"Rochester Distribuidora De Auto Pecas S/a",3,
"Agroway Agronegocios Do Brasil Ltda",3,
"Zimaq Implementos E Maquinas Ltda - Epp",3,
"Fortlock Industria E Comercio De Travas E Fechaduras Lt",3,
"Gottert Do Brasil Ltda",3,
"Tecnoline Do Brasil Industria E Comercio Ltda - Epp",3,
"Movimento Controles Eletronicos Ltda - Epp",3,
"Zpp Industria E Exportacao Ltda - Epp",3,
"R C Comercio Importacao E Exportacao Ltda - Epp",3,
"Gimacco Industria E Comercio De Auto Pecas Ltda - Epp",3,
"Total Lubrificantes Do Brasil Ltda",3,
"Ricco Comercio E Industria De Moveis Ltda",3,
"Versis Tecnologia Ltda - Epp",3,
"Liderusi - Industria E Comercio De Pecas Graficas Ltda",3,
"Fleck & Fleck - Moda Praia Ltda - Me",3,
"Zamatta Industria E Comercio Eireli - Epp",3,
"Edson Aparecido Tagliaferro & Cia. Ltda - Me",3,
"Relevo Guardanapos Especiais Ltda.",3,
"Industria De Moveis Finger Ltda",3,
"Hyundai Dymos Fabricacao De Auto Pecas Brasil Ltda",3,
"Ladevir Antonio Guarda - Epp",3,
"Fatmax Comercial Exportacao E Importacao Eireli - Me",3,
"Joao Francisco De Angeli - Me",3,
"Tecflux Ltda.",3,
"Jose Antonio Kiala 23488618870",3,
"B & W Comercial Importacao E Exportacao Ltda",3,
"Ved Ben Vedacoes Industriais Limitada - Epp",3,
"Ravenna Industria E Comercio De Cosmeticos Ltda - Me",3,
"Daniela Tombini Ind.e Com. De Confeccoes Ltda.",3,
"Brasil Franchising Participacoes S.a.",3,
"Moria - Pecas E Compressores Ltda - Epp",3,
"Vmp Papeis Para Embalagens Ltda",3,
"Criativar Industria De Maquetes E Matrizes Ltda - Me",3,
"Girelli Joias Ltda - Epp",3,
"Flavia Giardini Briotto Confeccoes - Me",3,
"Ful Importacao E Exportacao Ltda",3,
"Lusimat Brasil - Comercio De Produtos De Cortica Ltda -",3,
"Agro Quimica Sao Gabriel S/a",3,
"Irmaos Amadio Ltda - Epp",3,
"Brasil Aromaticos Produtos Naturais Ltda - Epp",3,
"Comp - Industria E Comercio De Metais Ltda",3,
"Sait Abrasivos Ltda.",3,
"Monkyi Importadora E Exportadora Ltda",3,
"Starmach Comercio Industria Importacao E Exportacao De",3,
"Helivia Aero Taxi S.a.",3,
"Mtech Industria E Comercio De Produtos Quimicos Ltda",3,
"Mp Do Brasil Ltda - Epp",3,
"Tere Brasil Industria, Comercio, Importacao E Exportaca",3,
"Acital Isolamentos Termicos E Acusticos Ltda",3,
"Gucci Brasil Importacao E Exportacao Ltda.",3,
"R. H. F. Terceirizacao Industrial E Servicos Eireli",3,
"Yur Industria E Comercio De Cosmeticos Ltda - Me",3,
"Endress + Hauser Controle E Automacao Ltda.",3,
"Kavagems World Comercio Importacao E Exportacao Ltda -",3,
"Up Offshore Apoio Maritimo Ltda",3,
"Maquinas Medianeira Ltda - Epp",3,
"Associacao Dos Artesaos Do Capim Dourado Pontealtense",3,
"Moovit Maquinas Ltda",3,
"Amway Do Brasil Limitada",3,
"Embaplan Embalagens Planejadas Ltda",3,
"Ceramica Candelaria Ltda",3,
"Mirandinha Miniaturas Eireli - Epp",3,
"Mari M Confeccoes Eireli - Epp",3,
"Insecta Shoes Comercio Artigos Ltda  - Me",3,
"Af Industria E Comercio De Auto Pecas Ltda - Epp",3,
"Dpa Produtos Automobilisticos Ltda",3,
"Companhia Textil De Castanhal",3,
"Crosswire Tecnologia Automotiva Eireli - Epp",3,
"Bz Automotive Ltda",3,
"Novo Ar Pneumatica E Hidraulica Ltda",3,
"Cagd Industria Comercio E Servicos Ltda",3,
"Swisserv Comercio E Servicos Ltda - Epp",3,
"Vivace Process Instruments Ltda - Me",3,
"Global Housing International Do Brasil Ltda - Me",3,
"Benedito Paulo Bandeira Objetos De Decoracao Ltda. - Me",3,
"Pramac Brasil Equipamentos Ltda",3,
"Coldmix Industria, Comercio E Representacoes Ltda",3,
"Stu - Industria De Componentes E Pecas Ltda.",3,
"Lago Do Brasil Industria De Componentes Automotivos Ltd",3,
"Panoah Tecidos Adesivos Eireli - Epp",3,
"Mm Industria E Montagem De Maquinas Ltda",3,
"Deep Sea Supply Navegacao Maritima S.a",3,
"Sulfix Industria E Comercio Ltda",3,
"Fernavan Comercio Internacional Ltda",3,
"Lacerda Sistemas De Energia Ltda.",3,
"Global Key Comercio E Servicos Eireli - Epp",3,
"Omicron Industria E Comercio Ltda",3,
"Genesis Industria E Comercio De Produtos Quimicos Ltda",3,
"Manufatura De Aco 3d Eireli - Epp",3,
"Milton Eugenio Marks - Me",3,
"Banco Safra S a",3,
"Jopllam - Industria E Comercio De Alimentos Ltda",3,
"Industria De Moveis Bartira Ltda",3,
"Galatas Importacao E Exportacao Ltda - Me",3,
"Allianz Trading S.a.",3,
"Jarvis Do Brasil Ferramentas Industriais Ltda",3,
"Jci Importadora E Exportadora Ltda. - Me",3,
"Harting Ltda",3,
"Aveck Do Brasil Ltda - Me",3,
"Grc Industria E Comercio De Equipamentos Eletro-eletron",3,
"Trado Equipamentos E Servicos Ltda - Epp",3,
"M&c Comercio, Importacao E Exportacao Ltda - Me",3,
"Vox Comercio Importacao E Exportacao Ltda",3,
"Conan Industria E Com De Produtos Eletro Eletronicos Lt",3,
"Export Metais Nobre Ltda. - Epp",3,
"Avio Do Brasil Fabricacao E Manutencao De Motores E Pec",3,
"Weng Kuo Hsiang",3,
"Reyle Industria E Comercio De Correias Ltda",3,
"Special Cure Industria E Comercio De Lampadas E Equipam",3,
"Nalla Brasil Importacao E Exportacao De Equipamentos De",3,
"Kajavet Distribuidora De Produtos Veterinarios Importac",3,
"Physicus Industria De Aparelhos Esportivos Ltda - Epp",3,
"Comotec Industria E Comercio Ltda",3,
"J.fernandes Industria Metalurgica De Roscas Ltda",3,
"Mellinda Industria E Comercio De Cosmeticos Ltda - Me",3,
"Stonehenge Engenharia E Assessoria Ltda",3,
"Air Service Industria E Comercio Ltda",3,
"Vipimpex Comercio, Importacao E Xportacao Ltda.",3,
"Pingo Natural Comercio De Artigos Texteis Ltda - Me",3,
"Substantial Comercial, Importadora E Exportadora Eireli",3,
"Brasfixo Fixos Do Brasil Ltda",3,
"Norma Do Brasil Sistemas De Conexao Ltda",3,
"Bray Controls Industria De Valvulas Ltda.",3,
"Industria De Urnas Bignotto Eireli",3,
"Expert Electronics Comercio E Fabricacao De Produtos El",3,
"Uniao Brasileira De Educacao E Assistencia",3,
"Xingo Embalagens Ltda - Epp",3,
"Borflex Industria E Comercio De Artefatos De Borrachas",3,
"Compromesso Industria Metalurgica Ltda",3,
"Orion Abrasivos Ltda",3,
"Electron Do Brasil Tecnologia Digital Ltda. - Epp",3,
"Pinceis Compel Industria E Comercio Ltda",3,
"M. J. M. Moraes Eireli - Epp",3,
"Mibita Minerios Brasileiros Ltda",3,
"Empresa Brasileira De Pesquisa Agropecuaria",3,
"Star-flow Maquinas E Equipamentos Ltda",3,
"Eliana Mariani Pellizon Eireli - Epp",3,
"Altatecbr Suprimentos Para Imagem Grafica Ltda - Epp",3,
"F.i.a. Acessorios Automotivos Ltda - Me",3,
"S a S Plastic Industria E Comercio De Plasticos Ltda",3,
"Prensa Industria Metalmecanica Ltda",3,
"Graunagroup Manutencao E Servicos Ltda.",3,
"Cristaleria Venturelli Ruvolo Ltda",3,
"Dagoberto Barcellos S/a",3,
"Mecroc Engenharia Ltda - Me",3,
"Mix Da Amazonia Comercial E Industrial Eireli - Epp",3,
"Krupp Industria Metalurgica Ltda",3,
"Shop Concept Projetos E Desenvolvimento Ltda - Epp",3,
"Vitamedic Industria Farmaceutica Ltda",3,
"Gabriela Freitas Levone 09018663778",3,
"Winner Comercial Exportadora Ltda - Epp",3,
"Dilutec Industria E Comercio De Produtos Quimicos Ltda",3,
"Wx Comercio Importacao Exportacao Eireli - Epp",3,
"Proinlab - Industria E Comercio De Produtos Para Labora",3,
"Fricke Soldas Ltda",3,
"America Leather Representacoes Comerciais Ltda - Epp",3,
"Forvm Comercio Exterior Eireli - Epp",3,
"Maxi-eletric Comercial E Importacao Ltda. - Epp",3,
"Distribuidora De Artigos Religiosos Francisco E Clara L",3,
"Joaquim Antonio Costa Ferreira",3,
"Biotest Farmaceutica Ltda",3,
"Rsc Comercio De Pecas Para Caminhoes Ltda",3,
"Injefran Industria E Comercio De Solados Eireli",3,
"T D a Magalhaes - Epp",3,
"Galpao Diversoes - Eireli - Me",3,
"Andre Vanetti Milani - Me",3,
"Silmar Plasticos Ltda",3,
"Cerqueira Amorim Manutencao Eletronica E Sistemas Ultra",3,
"Tox Pressotechnik Do Brasil- Industria E Comercio De Eq",3,
"Lima & Pieri Confeccoes Ltda - Me",3,
"Seven Rio Preto Industria E Comercio De Joias Ltda - Ep",3,
"Ceratizit America Latina Industria Comercio E Represent",3,
"Oetiker Do Brasil - Importacao E Comercio De Elementos",3,
"Arsie Industria De Lingerie Ltda  - Me",3,
"Daler Comercial De Utensilios Ltda",3,
"Biamar Malhas E Confeccoes Ltda",3,
"Nitrato De Friburgo Industria E Comercio De Roupas Espo",3,
"Ebf-vaz Industria E Comercio Ltda",3,
"Novafarma Industria Farmaceutica Ltda",3,
"Recimpex - Importacao E Exportacao S/a.",3,
"Live Comercio Global De Importacao E Exportacao Ltda",3,
"Koppa Comercio Importacao E Exportacao Ltda - Epp",3,
"Monica a C Simoes Confeccoes - Me",3,
"Cap-lab Industria E Comercio Ltda.",3,
"Impex Industria, Comercio E Representacoes Ltda",3,
"Francisco Jose Ferreira Do Rego",3,
"Mecatecnica Industria De Aparelhos De Medicao Eireli -",3,
"New  Fitas  Servicos  Em  Metais  Ltda - Me",3,
"Tick Deck Comercio E Confeccao De Acessorios Para Calca",3,
"Bio-data Do Brasil Industria, Comercio, Importacao E Ex",3,
"Macea Ceramica Tecnica Ltda.",3,
"America Do Sul Industria E Comercio De Equipamentos Ltd",3,
"Calcados Vitoria Prado Ltda - Epp",3,
"Fabrica De Tecidos Santa Margarida S/a",3,
"Mottes & Fonseca Industria E Comercio De Escovas E Peca",3,
"Liberati Cardoso & Cia Ltda - Epp",3,
"Aktual Service Ltda - Me",3,
"Blumenox Iluminacao Ltda",3,
"Cepos Brasil Ltda - Epp",3,
"Oretec Ltda - Me",3,
"Werken Quimica Brasil Ltda",3,
"Ecofati Reciclagem Ltda - Me",3,
"Editora Vozes Limitada",3,
"Galeria De Arte Andre Comercio De Quadros E Tapetes Ltd",3,
"Manzoni Industrial Ltda",3,
"Synthite Brasil Importacao & Exportacao Ltda",3,
"Eurasia Importacao Exportacao Comercio E Servicos Eirel",3,
"Maquinas Serotom Ltda - Epp",3,
"Have a Coffee Comercio Eletronico Ltda  - Me",3,
"Robson Nunes Rabelo - Me",3,
"Flexmetal Comercio - Eireli - Epp",3,
"Marco Beat Schwarz - Epp",3,
"Labnews Industrias Quimicas Ltda",3,
"Gainholder Comercial Ltda",3,
"Phs Do Brasil Ltda",3,
"Tecnocell Industrial Ltda",3,
"Acs Distribuidora, Importadora E Exportadora Eireli",3,
"Franco Pavoni - Me",3,
"Senner Industria E Distribuidora De Materiais Eletricos",3,
"Nilos Do Brasil Ltda",3,
"Ortus Ind. E Com. Ltda - Epp",3,
"Mss Maquinas Para Saboes E Sabonetes Ltda - Me",3,
"Zebu Sistemas Eletronicos Ltda - Epp",3,
"Otto Manfred Joos",3,
"Oceana Minerais Marinhos Ltda",3,
"Munclair Metalurgia E Comercio Limitada - Epp",3,
"Valdemiro Lange",3,
"Forming Tubing Do Brasil Industria, Comercio E Represen",3,
"Globoplast Industria E Comercio De Plasticos Ltda",3,
"Comercio De Pedras Irmaos Frauches Ltda - Me",3,
"Maqenge - Industria Metalurgica Ltda",3,
"Calcados Vida Ltda - Epp",3,
"Floralia Orquidarios Reunidos Ltda - Epp",3,
"Kit Glass Industria E Comercio De Acessorios Automotivo",3,
"Ztl Do Brasil Comercio E Industria De Auto Peca Ltda -",3,
"Hgs Maquinas E Equipamentos Industriais Ltda - Me",3,
"Sulpack Industria De Maquinas Para Embalagens Ltda",3,
"Biocom Acessorios Para Postos De Combustiveis Ltda  - M",3,
"Mpci - Metal Protector Ltda",3,
"Josefa Cleide Evaristo Dos Santos 51427974349",3,
"Lynx Tecnologia Eletronica Ltda",3,
"Wgk Industria Mecanica Ltda - Epp",3,
"Hundesport Brasil Materiais Para Adestramento Ltda - Me",3,
"D'ellos Artefatos De Metais Ltda - Me",3,
"Arara Azul Industria E Comercio Ltda - Epp",3,
"Wks Technology Do Brasil Ltda",3,
"Lumec Mecanica De Precisao Ltda - Epp",3,
"Grafimec-araras Comercio E Participacoes Ltda",3,
"Pharmalogic Industria E Comercio Ltda",3,
"Modulor - Industria, Comercio, Importacao E Exportacao",3,
"Arboreal Design Ltda - Epp",3,
"Sotrima Agricola Ltda",3,
"Mast Comercial E Importadora Ltda",3,
"Usps Eletronica Industria E Comercio Eireli - Epp",3,
"Flexoprint Etiquetas Ltda.",3,
"Marcos Rogerio Tavares - Me",3,
"Rheem Do Brasil Comercio E Distribuicao De Ar Condicion",3,
"Brasil Na Bagagem Comercio De Variedades Ltda - Epp",3,
"Confeccoes Mardu Ltda - Me",3,
"Probexa Comercio Internacional Ltda",3,
"Sul Tapetes Industria E Comercio De Tapetes Eireli",3,
"Fratelli Ricci Quimica Brasil Ltda.",3,
"Daniel Lara - Me",3,
"Metalife Industria E Comercio De Moveis Ltda",3,
"Gladys Bijoux Comercial Ltda - Epp",3,
"Aladdin Tanabi Casa & Construcao Ltda.",3,
"Comercio De Ferramentas Diamantadas Mchavatte Eireli -",3,
"Crismach Industria E Comercio De Equipamentos Ltda",3,
"Compensados Parmacenter Ltda",3,
"Sim & Sof Folheados Industria E Comercio De Bijuterias",3,
"K E K Do Brasil Ltda",3,
"Blesk Trading Importacao E Exportacao Eireli",3,
"Termiparts Comercial E Distribuidora Ltda - Epp",3,
"Audioamerica Eletronica Ltda",3,
"J M S Industria E Comercio - Eireli",3,
"Yaskawa Eletrico Do Brasil Ltda.",3,
"Mv2 Industria,comercio E Servicos De Engenharia Ltda -",3,
"Itw Ppf Brasil Adesivos Ltda.",3,
"Gerbraz Distribuidora Ltda",3,
"Art Placas Comunicacao Visual Ltda  - Me",3,
"G. E. Faccio Industria E Comercio Ltda",3,
"Authomathika Services Automacao Industrial Ltda",3,
"Linkmex Trade Importacao E Exportacao Ltda",3,
"Carlos Eduardo Metidieri Menegozzo - Epp",3,
"Movemax - Industria De Moveis Ltda",3,
"Gree Electric Appliances Do Brasil Ltda.",3,
"Luma Industria E Comercio De Pecas E Servicos Ltda",3,
"Ponte Empresarial Apoio Administrativo Ltda - Epp",3,
"Eletro for Folheados Ltda - Epp",3,
"Intermaq Do Brasil Maquinas E Materias Primas Ltda - Ep",3,
"Brachile Entretenimentos Eletronicos Eireli - Me",3,
"Delta Vinil Industria E Comercio Ltda",3,
"Mahle Filtroil Industria E Comercio De Filtros Ltda.",3,
"Sete Passos Comercio De Produtos Eletronicos Ltda - Epp",3,
"Industria De Dobradeiras Fachini Ltda",3,
"Palmisinos Componentes Para Calcados Ltda",3,
"Wirklich Industria De Plasticos Ltda",3,
"Plury Quimica Ltda",3,
"Water Warehouse Produtos E Servicos Para Tratamento De",3,
"G Cariani Comercio Importacao E Exportacao Ltda - Epp",3,
"Corymar Brasil Industria E Comercio Ltda - Me",3,
"Keiko Sports - Comercio De Artigos Esportivos Ltda - Ep",3,
"Souza & Cia Ltda",3,
"Caldeiras Industriais E Maritimas Eireli",3,
"Angra Exportacao Importacao E Comunicacao via Internet",3,
"Tatiana Monteiro Cespedes Tofaneto 27708464854",3,
"Geo Fly Servico De Imagens Ltda  - Me",3,
"Tiete Veiculos S/a.",3,
"Siva Industria E Comercio De Artefatos De Arame E Aco L",3,
"Metalmix Industria E Comercio Ltda",3,
"Zion Comercio Internacional Importacao E Exportacao Ltd",3,
"Industria E Comercio De Calcados Toscafer Ltda - Epp",3,
"Atelie Ipojuca - Criacao Artistica E Comercio De Objeto",3,
"Auto Pecas Center Onibus Ltda",3,
"Mercosul Refratarios Ltda.",3,
"Proline Com Importacao E Exportacao E Representacao Ltd",3,
"Sofisticato Estofados Eireli - Epp",3,
"Macco Maquinas E Acessorios Ltda",3,
"Confeccoes Fidalga Ltda - Epp",3,
"Sao Crispim - Epi's E Couros Ind. E Com - Eireli - Me",3,
"Indemetal Industria De Etiquetas Metalicas Ltda",3,
"Frh Nunes Estetica Automotiva Ltda - Me",3,
"Umbrosa Do Brasil Ltda",3,
"Ztech - Industria De Refratarios Ltda",3,
"Biosat Produtos Medicos E Odontologicos  - Eireli",3,
"Daniel Braidotti - Me",3,
"Mtc Medical Comercio Industria Importacao E Exportacao",3,
"L Bastianelli Eireli - Me",3,
"Maria Christina Scarabotolo Gabaglia Penna",3,
"Aline Sarmiero Leite Ribeiro 07623067770",3,
"Polipox Industria E Comercio Ltda",3,
"Giti Tire Do Brasil Importacao, Comercio E Distribuicao",3,
"Pacifico Industria E Comercio De Artefatos De Couro - E",3,
"Celma De Assis Rossato & Cia Ltda",3,
"Agropecuaria Boutin Ltda",3,
"Erica Akemi Murakami - Me",3,
"Centro Brasileiro De Radioterapia Oncologia E Mastologi",3,
"Pontabras Abrasivos Industriais Eireli",3,
"Azbil Do Brasil Automacao Ltda.",3,
"W. A. Babora - Epp",3,
"Metalurgica Poty Ltda",3,
"Brx Sistemas Industria E Comercio Ltda",3,
"Lbx Do Brasil Comercio De Equipamentos Industriais Ltda",3,
"Samantha Becker - Me",3,
"Manufatti Revestimentos Ltda - Epp",3,
"Metalmoro Ind Com Imp Exp Ltda - Epp",3,
